"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","model"
"intense_logit","Home care: narrow beneficiaries (intense)","incomeHigh_bin",2034,-0.002,-0.058,0.053,0.93,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","quebec_bin",2034,0.009,-0.058,0.075,0.799,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","region_eastcoast_bin",2034,0.015,-0.043,0.074,0.61,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","ses_male_bin",2034,0.029,-0.012,0.071,0.168,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","trust_inst_fed_bin",2034,-0.09,-0.142,-0.039,0.001,"**","Negative","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","trust_inst_prov_bin",2034,0.009,-0.045,0.064,0.737,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","univ_educ_bin",2034,-0.022,-0.063,0.02,0.312,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","vote_PCC_bin",2034,0.013,-0.05,0.075,0.691,"","No clear effect","Logit AME"
"intense_logit","Home care: narrow beneficiaries (intense)","vote_PLC_bin",2034,-0.004,-0.059,0.052,0.899,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","age18_34_bin",2032,-0.112,-0.166,-0.059,0,"***","Negative","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","age55plus_bin",2032,0.071,0.019,0.123,0.007,"**","Positive","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","alberta_bin",2032,0.075,0.02,0.13,0.007,"**","Positive","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","children_bin",2032,0.012,-0.03,0.053,0.577,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","employ_fulltime_bin",2032,-0.021,-0.066,0.023,0.352,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","ideo_define_QC_first_bin",2032,-0.085,-0.159,-0.011,0.024,"*","Negative","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","ideo_right_num",2032,0.283,0.185,0.38,0,"***","Positive","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","ideo_vote_fed_left",2032,-0.002,-0.106,0.102,0.974,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","ideo_vote_prov_left",2032,-0.155,-0.213,-0.097,0,"***","Negative","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","incomeHigh_bin",2032,0.067,0.015,0.119,0.012,"*","Positive","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","quebec_bin",2032,0.01,-0.05,0.071,0.735,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","region_eastcoast_bin",2032,0.037,-0.017,0.092,0.178,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","ses_male_bin",2032,0.047,0.007,0.086,0.02,"*","Positive","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","trust_inst_fed_bin",2032,-0.076,-0.127,-0.025,0.004,"**","Negative","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","trust_inst_prov_bin",2032,-0.086,-0.135,-0.038,0,"***","Negative","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","univ_educ_bin",2032,-0.019,-0.058,0.02,0.335,"","No clear effect","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","vote_PCC_bin",2032,0.165,0.101,0.228,0,"***","Positive","Logit AME"
"intense_logit","Don't spend more on green economy (intense)","vote_PLC_bin",2032,-0.016,-0.072,0.041,0.589,"","No clear effect","Logit AME"
"intense_lpm","Wealth tax (intense)","age18_34_bin",2032,-0.033,-0.068,0.002,0.063,".","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","age55plus_bin",2032,0.003,-0.032,0.039,0.854,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","alberta_bin",2032,-0.027,-0.063,0.009,0.142,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","children_bin",2032,-0.02,-0.048,0.008,0.16,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","employ_fulltime_bin",2032,0.015,-0.016,0.046,0.345,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","ideo_define_QC_first_bin",2032,0.038,-0.023,0.099,0.225,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","ideo_right_num",2032,-0.08,-0.146,-0.013,0.02,"*","Negative","LPM"
"intense_lpm","Wealth tax (intense)","ideo_vote_fed_left",2032,0.064,-0.003,0.132,0.061,".","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","ideo_vote_prov_left",2032,-0.006,-0.047,0.036,0.792,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","incomeHigh_bin",2032,-0.023,-0.057,0.011,0.183,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","quebec_bin",2032,0,-0.043,0.044,0.984,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","region_eastcoast_bin",2032,-0.011,-0.049,0.026,0.565,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","ses_male_bin",2032,-0.014,-0.041,0.013,0.3,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","trust_inst_fed_bin",2032,-0.031,-0.066,0.004,0.081,".","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","trust_inst_prov_bin",2032,-0.01,-0.042,0.023,0.558,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","univ_educ_bin",2032,0.021,-0.007,0.048,0.147,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","vote_PCC_bin",2032,0.028,-0.011,0.066,0.163,"","No clear effect","LPM"
"intense_lpm","Wealth tax (intense)","vote_PLC_bin",2032,-0.003,-0.043,0.037,0.881,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","age18_34_bin",2034,-0.015,-0.052,0.022,0.42,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","age55plus_bin",2034,0.02,-0.017,0.058,0.286,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","alberta_bin",2034,0.032,-0.006,0.07,0.096,".","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","children_bin",2034,0.006,-0.025,0.037,0.697,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","employ_fulltime_bin",2034,0.028,-0.002,0.059,0.067,".","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","ideo_define_QC_first_bin",2034,0.004,-0.05,0.058,0.893,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","ideo_right_num",2034,0.054,-0.023,0.131,0.172,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","ideo_vote_fed_left",2034,-0.045,-0.114,0.024,0.197,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","ideo_vote_prov_left",2034,-0.011,-0.05,0.028,0.576,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","incomeHigh_bin",2034,0.004,-0.033,0.041,0.838,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","quebec_bin",2034,0.013,-0.029,0.054,0.548,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","region_eastcoast_bin",2034,0.034,-0.002,0.071,0.066,".","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","ses_male_bin",2034,0.032,0.004,0.06,0.025,"*","Positive","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","trust_inst_fed_bin",2034,-0.057,-0.089,-0.024,0.001,"**","Negative","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","trust_inst_prov_bin",2034,0.001,-0.034,0.035,0.971,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","univ_educ_bin",2034,-0.021,-0.049,0.007,0.147,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","vote_PCC_bin",2034,-0.011,-0.055,0.032,0.609,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, pensions (intense)","vote_PLC_bin",2034,0.009,-0.025,0.043,0.596,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","age18_34_bin",2050,-0.006,-0.042,0.03,0.738,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","age55plus_bin",2050,0.015,-0.02,0.051,0.398,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","alberta_bin",2050,0.052,0.014,0.09,0.007,"**","Positive","LPM"
"intense_lpm","Social policy composite (intense)","children_bin",2050,-0.018,-0.047,0.01,0.206,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","employ_fulltime_bin",2050,0.014,-0.018,0.045,0.402,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","ideo_define_QC_first_bin",2050,-0.047,-0.097,0.004,0.07,".","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","ideo_right_num",2050,0.023,-0.046,0.093,0.509,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","ideo_vote_fed_left",2050,0.014,-0.058,0.087,0.696,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","ideo_vote_prov_left",2050,-0.035,-0.078,0.008,0.114,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","incomeHigh_bin",2050,-0.004,-0.039,0.031,0.816,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","quebec_bin",2050,0.043,-0.001,0.086,0.057,".","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","region_eastcoast_bin",2050,0.049,0.012,0.085,0.01,"*","Positive","LPM"
"intense_lpm","Social policy composite (intense)","ses_male_bin",2050,-0.01,-0.038,0.018,0.477,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","trust_inst_fed_bin",2050,-0.04,-0.074,-0.007,0.018,"*","Negative","LPM"
"intense_lpm","Social policy composite (intense)","trust_inst_prov_bin",2050,-0.015,-0.051,0.02,0.4,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","univ_educ_bin",2050,-0.02,-0.047,0.008,0.162,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","vote_PCC_bin",2050,0.024,-0.018,0.067,0.261,"","No clear effect","LPM"
"intense_lpm","Social policy composite (intense)","vote_PLC_bin",2050,0.008,-0.027,0.043,0.648,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","age18_34_bin",2032,0.001,-0.033,0.035,0.967,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","age55plus_bin",2032,0.044,0.008,0.079,0.015,"*","Positive","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","alberta_bin",2032,0.017,-0.023,0.058,0.403,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","children_bin",2032,0.023,-0.007,0.053,0.136,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","employ_fulltime_bin",2032,-0.016,-0.047,0.015,0.326,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","ideo_define_QC_first_bin",2032,0.02,-0.041,0.081,0.514,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","ideo_right_num",2032,-0.013,-0.083,0.058,0.727,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","ideo_vote_fed_left",2032,0.055,-0.021,0.131,0.159,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","ideo_vote_prov_left",2032,-0.007,-0.05,0.037,0.762,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","incomeHigh_bin",2032,-0.014,-0.049,0.021,0.439,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","quebec_bin",2032,0.007,-0.039,0.053,0.762,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","region_eastcoast_bin",2032,-0.039,-0.074,-0.003,0.034,"*","Negative","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","ses_male_bin",2032,0.018,-0.01,0.047,0.21,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","trust_inst_fed_bin",2032,-0.023,-0.06,0.014,0.222,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","trust_inst_prov_bin",2032,-0.008,-0.046,0.029,0.663,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","univ_educ_bin",2032,-0.011,-0.04,0.017,0.442,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","vote_PCC_bin",2032,-0.014,-0.055,0.027,0.503,"","No clear effect","LPM"
"intense_lpm","Childcare: narrow beneficiaries (intense)","vote_PLC_bin",2032,-0.021,-0.061,0.018,0.293,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","age18_34_bin",2034,-0.001,-0.041,0.038,0.941,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","age55plus_bin",2034,0.009,-0.028,0.046,0.617,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","alberta_bin",2034,0.032,-0.009,0.073,0.123,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","children_bin",2034,0.003,-0.028,0.034,0.859,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","employ_fulltime_bin",2034,-0.001,-0.035,0.033,0.966,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","ideo_define_QC_first_bin",2034,-0.055,-0.107,-0.004,0.036,"*","Negative","LPM"
"intense_lpm","Home care for all seniors (intense)","ideo_right_num",2034,-0.016,-0.086,0.054,0.653,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","ideo_vote_fed_left",2034,0.027,-0.045,0.1,0.459,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","ideo_vote_prov_left",2034,-0.031,-0.073,0.011,0.151,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","incomeHigh_bin",2034,0.071,0.027,0.116,0.002,"**","Positive","LPM"
"intense_lpm","Home care for all seniors (intense)","quebec_bin",2034,0.017,-0.029,0.063,0.466,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","region_eastcoast_bin",2034,0.021,-0.018,0.06,0.302,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","ses_male_bin",2034,-0.012,-0.04,0.017,0.42,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","trust_inst_fed_bin",2034,-0.038,-0.075,-0.001,0.045,"*","Negative","LPM"
"intense_lpm","Home care for all seniors (intense)","trust_inst_prov_bin",2034,-0.001,-0.039,0.037,0.951,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","univ_educ_bin",2034,0.017,-0.012,0.046,0.25,"","No clear effect","LPM"
"intense_lpm","Home care for all seniors (intense)","vote_PCC_bin",2034,0.049,0.006,0.093,0.026,"*","Positive","LPM"
"intense_lpm","Home care for all seniors (intense)","vote_PLC_bin",2034,-0.013,-0.051,0.024,0.482,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","age18_34_bin",2034,-0.001,-0.041,0.038,0.941,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","age55plus_bin",2034,0.009,-0.028,0.046,0.617,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","alberta_bin",2034,0.032,-0.009,0.073,0.123,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","children_bin",2034,0.003,-0.028,0.034,0.859,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","employ_fulltime_bin",2034,-0.001,-0.035,0.033,0.966,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","ideo_define_QC_first_bin",2034,-0.055,-0.107,-0.004,0.036,"*","Negative","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","ideo_right_num",2034,-0.016,-0.086,0.054,0.653,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","ideo_vote_fed_left",2034,0.027,-0.045,0.1,0.459,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","ideo_vote_prov_left",2034,-0.031,-0.073,0.011,0.151,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","incomeHigh_bin",2034,0.071,0.027,0.116,0.002,"**","Positive","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","quebec_bin",2034,0.017,-0.029,0.063,0.466,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","region_eastcoast_bin",2034,0.021,-0.018,0.06,0.302,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","ses_male_bin",2034,-0.012,-0.04,0.017,0.42,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","trust_inst_fed_bin",2034,-0.038,-0.075,-0.001,0.045,"*","Negative","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","trust_inst_prov_bin",2034,-0.001,-0.039,0.037,0.951,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","univ_educ_bin",2034,0.017,-0.012,0.046,0.25,"","No clear effect","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","vote_PCC_bin",2034,0.049,0.006,0.093,0.026,"*","Positive","LPM"
"intense_lpm","Home care: broad beneficiaries (intense)","vote_PLC_bin",2034,-0.013,-0.051,0.024,0.482,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","age18_34_bin",2032,0.006,-0.035,0.048,0.761,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","age55plus_bin",2032,0.002,-0.038,0.043,0.908,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","alberta_bin",2032,0.012,-0.03,0.053,0.577,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","children_bin",2032,-0.011,-0.045,0.022,0.503,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","employ_fulltime_bin",2032,-0.021,-0.055,0.013,0.23,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","ideo_define_QC_first_bin",2032,0.009,-0.054,0.072,0.775,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","ideo_right_num",2032,-0.112,-0.188,-0.036,0.004,"**","Negative","LPM"
"intense_lpm","Income tax increase (intense)","ideo_vote_fed_left",2032,0.131,0.049,0.213,0.002,"**","Positive","LPM"
"intense_lpm","Income tax increase (intense)","ideo_vote_prov_left",2032,0.041,-0.01,0.091,0.114,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","incomeHigh_bin",2032,-0.023,-0.062,0.015,0.237,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","quebec_bin",2032,0.029,-0.02,0.078,0.245,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","region_eastcoast_bin",2032,0.019,-0.024,0.061,0.383,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","ses_male_bin",2032,0.005,-0.026,0.037,0.735,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","trust_inst_fed_bin",2032,0.032,-0.008,0.072,0.114,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","trust_inst_prov_bin",2032,-0.052,-0.089,-0.016,0.005,"**","Negative","LPM"
"intense_lpm","Income tax increase (intense)","univ_educ_bin",2032,-0.026,-0.057,0.006,0.11,"","No clear effect","LPM"
"intense_lpm","Income tax increase (intense)","vote_PCC_bin",2032,0.068,0.029,0.108,0.001,"**","Positive","LPM"
"intense_lpm","Income tax increase (intense)","vote_PLC_bin",2032,0.028,-0.018,0.073,0.233,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","age18_34_bin",2032,-0.026,-0.066,0.015,0.216,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","age55plus_bin",2032,0.007,-0.034,0.048,0.745,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","alberta_bin",2032,0.023,-0.019,0.065,0.278,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","children_bin",2032,-0.005,-0.038,0.027,0.744,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","employ_fulltime_bin",2032,-0.023,-0.058,0.012,0.196,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","ideo_define_QC_first_bin",2032,-0.069,-0.124,-0.014,0.014,"*","Negative","LPM"
"intense_lpm","No tax increase, fewer services (intense)","ideo_right_num",2032,0.251,0.178,0.324,0,"***","Positive","LPM"
"intense_lpm","No tax increase, fewer services (intense)","ideo_vote_fed_left",2032,-0.073,-0.14,-0.005,0.035,"*","Negative","LPM"
"intense_lpm","No tax increase, fewer services (intense)","ideo_vote_prov_left",2032,-0.073,-0.111,-0.034,0,"***","Negative","LPM"
"intense_lpm","No tax increase, fewer services (intense)","incomeHigh_bin",2032,0.097,0.053,0.142,0,"***","Positive","LPM"
"intense_lpm","No tax increase, fewer services (intense)","quebec_bin",2032,0.028,-0.021,0.077,0.262,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","region_eastcoast_bin",2032,0.024,-0.017,0.064,0.247,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","ses_male_bin",2032,0.011,-0.018,0.04,0.454,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","trust_inst_fed_bin",2032,-0.091,-0.125,-0.058,0,"***","Negative","LPM"
"intense_lpm","No tax increase, fewer services (intense)","trust_inst_prov_bin",2032,-0.001,-0.041,0.039,0.979,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","univ_educ_bin",2032,0.02,-0.011,0.05,0.202,"","No clear effect","LPM"
"intense_lpm","No tax increase, fewer services (intense)","vote_PCC_bin",2032,0.053,0.003,0.102,0.037,"*","Positive","LPM"
"intense_lpm","No tax increase, fewer services (intense)","vote_PLC_bin",2032,-0.006,-0.038,0.025,0.687,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","age18_34_bin",2034,-0.045,-0.089,-0.001,0.045,"*","Negative","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","age55plus_bin",2034,-0.02,-0.064,0.024,0.375,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","alberta_bin",2034,-0.01,-0.055,0.035,0.674,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","children_bin",2034,-0.007,-0.042,0.028,0.697,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","employ_fulltime_bin",2034,0.008,-0.029,0.046,0.663,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","ideo_define_QC_first_bin",2034,-0.034,-0.091,0.023,0.237,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","ideo_right_num",2034,0.038,-0.041,0.118,0.346,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","ideo_vote_fed_left",2034,0.005,-0.071,0.08,0.901,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","ideo_vote_prov_left",2034,-0.034,-0.08,0.013,0.154,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","incomeHigh_bin",2034,0.077,0.03,0.123,0.001,"**","Positive","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","quebec_bin",2034,-0.027,-0.075,0.022,0.281,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","region_eastcoast_bin",2034,0.036,-0.01,0.082,0.127,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","ses_male_bin",2034,-0.024,-0.056,0.008,0.143,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","trust_inst_fed_bin",2034,-0.037,-0.078,0.003,0.072,".","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","trust_inst_prov_bin",2034,-0.02,-0.062,0.023,0.36,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","univ_educ_bin",2034,-0.015,-0.048,0.018,0.37,"","No clear effect","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","vote_PCC_bin",2034,0.068,0.02,0.117,0.006,"**","Positive","LPM"
"intense_lpm","Childcare: broad beneficiaries (intense)","vote_PLC_bin",2034,0.003,-0.036,0.042,0.885,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","age18_34_bin",2034,-0.038,-0.082,0.005,0.086,".","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","age55plus_bin",2034,0.064,0.017,0.111,0.008,"**","Positive","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","alberta_bin",2034,-0.002,-0.051,0.047,0.931,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","children_bin",2034,-0.021,-0.057,0.015,0.26,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","employ_fulltime_bin",2034,-0.049,-0.089,-0.009,0.016,"*","Negative","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","ideo_define_QC_first_bin",2034,0.051,-0.026,0.127,0.195,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","ideo_right_num",2034,-0.105,-0.193,-0.017,0.02,"*","Negative","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","ideo_vote_fed_left",2034,0.092,0,0.184,0.05,".","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","ideo_vote_prov_left",2034,0.054,-0.001,0.108,0.052,".","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","incomeHigh_bin",2034,-0.006,-0.052,0.04,0.791,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","quebec_bin",2034,-0.005,-0.062,0.051,0.853,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","region_eastcoast_bin",2034,-0.02,-0.069,0.029,0.426,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","ses_male_bin",2034,-0.002,-0.039,0.034,0.904,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","trust_inst_fed_bin",2034,-0.033,-0.081,0.015,0.173,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","trust_inst_prov_bin",2034,0.009,-0.038,0.057,0.709,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","univ_educ_bin",2034,-0.001,-0.037,0.036,0.971,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","vote_PCC_bin",2034,0.023,-0.026,0.071,0.365,"","No clear effect","LPM"
"intense_lpm","Target low-income seniors, home care (intense)","vote_PLC_bin",2034,-0.015,-0.066,0.037,0.579,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","age18_34_bin",2036,-0.138,-0.187,-0.089,0,"***","Negative","LPM"
"intense_lpm","Don't spend more on childcare (intense)","age55plus_bin",2036,0.051,-0.001,0.103,0.056,".","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","alberta_bin",2036,0.04,-0.013,0.093,0.143,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","children_bin",2036,-0.063,-0.105,-0.022,0.002,"**","Negative","LPM"
